,Country Name,Country Code,Year,HR Protect Score,ID_col
1944,Comoros,COM,2010,1.07765,COM10
1945,Comoros,COM,2011,0.990682,COM11
1946,Comoros,COM,2012,0.9440780000000001,COM12
1947,Comoros,COM,2013,1.0519,COM13
1948,Comoros,COM,2014,1.05115,COM14
1979,Congo,COG,1990,-0.008104,COG90
1980,Congo,COG,1991,-0.018884,COG91
1981,Congo,COG,1992,-0.393809,COG92
1982,Congo,COG,1993,-1.06715,COG93
1983,Congo,COG,1994,-1.17995,COG94
1984,Congo,COG,1995,-1.04008,COG95
1985,Congo,COG,1996,-1.18815,COG96
1986,Congo,COG,1997,-1.64126,COG97
1987,Congo,COG,1998,-1.66075,COG98
1988,Congo,COG,1999,-1.7205099999999998,COG99
1989,Congo,COG,2000,-1.37101,COG00
1990,Congo,COG,2001,-1.14057,COG01
1991,Congo,COG,2002,-1.1986299999999999,COG02
1992,Congo,COG,2003,-0.954766,COG03
1993,Congo,COG,2004,-0.44505,COG04
1994,Congo,COG,2005,-0.34278000000000003,COG05
1995,Congo,COG,2006,-0.323743,COG06
1996,Congo,COG,2007,-0.29775799999999997,COG07
1997,Congo,COG,2008,-0.272735,COG08
1998,Congo,COG,2009,-0.021106,COG09
1999,Congo,COG,2010,0.028044,COG10
2000,Congo,COG,2011,-0.030251,COG11
2001,Congo,COG,2012,-0.14088299999999998,COG12
2002,Congo,COG,2013,-0.23249899999999998,COG13
2003,Congo,COG,2014,-0.232645,COG14
2045,Costa Rica,CRI,1990,1.6786,CRI90
2046,Costa Rica,CRI,1991,1.54223,CRI91
2047,Costa Rica,CRI,1992,1.25368,CRI92
2048,Costa Rica,CRI,1993,1.3299,CRI93
2049,Costa Rica,CRI,1994,1.30971,CRI94
2050,Costa Rica,CRI,1995,1.23133,CRI95
2051,Costa Rica,CRI,1996,1.23759,CRI96
2052,Costa Rica,CRI,1997,1.32274,CRI97
2053,Costa Rica,CRI,1998,1.32447,CRI98
2054,Costa Rica,CRI,1999,1.32733,CRI99
2055,Costa Rica,CRI,2000,1.26173,CRI00
2056,Costa Rica,CRI,2001,1.2271100000000001,CRI01
2057,Costa Rica,CRI,2002,1.24575,CRI02
2058,Costa Rica,CRI,2003,1.20045,CRI03
2059,Costa Rica,CRI,2004,1.08671,CRI04
2060,Costa Rica,CRI,2005,1.13215,CRI05
2061,Costa Rica,CRI,2006,1.08397,CRI06
2062,Costa Rica,CRI,2007,0.9440700000000001,CRI07
2063,Costa Rica,CRI,2008,0.816713,CRI08
2064,Costa Rica,CRI,2009,0.771587,CRI09
2065,Costa Rica,CRI,2010,0.780363,CRI10
2066,Costa Rica,CRI,2011,0.584902,CRI11
2067,Costa Rica,CRI,2012,0.5211359999999999,CRI12
2068,Costa Rica,CRI,2013,0.494816,CRI13
2069,Costa Rica,CRI,2014,0.500602,CRI14
2100,Cote d'Ivoire,CIV,1990,0.387619,CIV90
2101,Cote d'Ivoire,CIV,1991,0.169285,CIV91
2102,Cote d'Ivoire,CIV,1992,-0.120603,CIV92
2103,Cote d'Ivoire,CIV,1993,-0.07926699999999999,CIV93
2104,Cote d'Ivoire,CIV,1994,-0.222872,CIV94
2105,Cote d'Ivoire,CIV,1995,-0.412764,CIV95
2106,Cote d'Ivoire,CIV,1996,-0.432813,CIV96
2107,Cote d'Ivoire,CIV,1997,-0.42183999999999994,CIV97
2108,Cote d'Ivoire,CIV,1998,-0.544656,CIV98
2109,Cote d'Ivoire,CIV,1999,-0.7127060000000001,CIV99
2110,Cote d'Ivoire,CIV,2000,-1.0272,CIV00
2111,Cote d'Ivoire,CIV,2001,-1.00311,CIV01
2112,Cote d'Ivoire,CIV,2002,-1.2562799999999998,CIV02
2113,Cote d'Ivoire,CIV,2003,-1.4033200000000001,CIV03
2114,Cote d'Ivoire,CIV,2004,-1.4774200000000002,CIV04
2115,Cote d'Ivoire,CIV,2005,-1.3538299999999999,CIV05
2116,Cote d'Ivoire,CIV,2006,-1.2734299999999998,CIV06
2117,Cote d'Ivoire,CIV,2007,-1.18353,CIV07
2118,Cote d'Ivoire,CIV,2008,-1.0892600000000001,CIV08
2119,Cote d'Ivoire,CIV,2009,-1.1221299999999998,CIV09
2120,Cote d'Ivoire,CIV,2010,-1.29646,CIV10
2121,Cote d'Ivoire,CIV,2011,-1.43896,CIV11
2122,Cote d'Ivoire,CIV,2012,-1.21799,CIV12
2123,Cote d'Ivoire,CIV,2013,-0.9685870000000001,CIV13
2124,Cote d'Ivoire,CIV,2014,-0.916065,CIV14
2125,Croatia,HRV,1991,-1.04234,HRV91
2126,Croatia,HRV,1992,-1.1871399999999999,HRV92
2127,Croatia,HRV,1993,-1.19699,HRV93
2128,Croatia,HRV,1994,-1.05684,HRV94
2129,Croatia,HRV,1995,-1.06345,HRV95
2130,Croatia,HRV,1996,-0.479087,HRV96
2131,Croatia,HRV,1997,-0.205447,HRV97
2132,Croatia,HRV,1998,-0.11336900000000001,HRV98
2133,Croatia,HRV,1999,0.12295299999999999,HRV99
2134,Croatia,HRV,2000,0.490885,HRV00
2135,Croatia,HRV,2001,0.544351,HRV01
2136,Croatia,HRV,2002,0.624395,HRV02
2137,Croatia,HRV,2003,0.67072,HRV03
2138,Croatia,HRV,2004,0.705781,HRV04
2139,Croatia,HRV,2005,0.81886,HRV05
2140,Croatia,HRV,2006,1.00937,HRV06
2141,Croatia,HRV,2007,1.32639,HRV07
2142,Croatia,HRV,2008,1.4478,HRV08
2143,Croatia,HRV,2009,1.53904,HRV09
2144,Croatia,HRV,2010,1.60744,HRV10
2145,Croatia,HRV,2011,1.77177,HRV11
2146,Croatia,HRV,2012,1.85102,HRV12
2147,Croatia,HRV,2013,1.90562,HRV13
2148,Croatia,HRV,2014,1.8973400000000002,HRV14
2190,Cuba,CUB,1990,-0.639984,CUB90
2191,Cuba,CUB,1991,-0.607017,CUB91
2192,Cuba,CUB,1992,-0.677383,CUB92
2193,Cuba,CUB,1993,-0.697146,CUB93
2194,Cuba,CUB,1994,-0.675103,CUB94
2195,Cuba,CUB,1995,-0.698996,CUB95
2196,Cuba,CUB,1996,-0.626574,CUB96
2197,Cuba,CUB,1997,-0.543745,CUB97
2198,Cuba,CUB,1998,-0.519237,CUB98
2199,Cuba,CUB,1999,-0.43971899999999997,CUB99
2200,Cuba,CUB,2000,-0.406256,CUB00
2201,Cuba,CUB,2001,-0.324375,CUB01
2202,Cuba,CUB,2002,-0.266538,CUB02
2203,Cuba,CUB,2003,-0.249912,CUB03
2204,Cuba,CUB,2004,-0.254358,CUB04
2205,Cuba,CUB,2005,-0.306768,CUB05
2206,Cuba,CUB,2006,-0.43140600000000007,CUB06
2207,Cuba,CUB,2007,-0.5155930000000001,CUB07
2208,Cuba,CUB,2008,-0.498126,CUB08
2209,Cuba,CUB,2009,-0.49281099999999994,CUB09
2210,Cuba,CUB,2010,-0.488692,CUB10
2211,Cuba,CUB,2011,-0.496328,CUB11
2212,Cuba,CUB,2012,-0.515208,CUB12
2213,Cuba,CUB,2013,-0.5081399999999999,CUB13
2214,Cuba,CUB,2014,-0.486667,CUB14
2245,Cyprus,CYP,1990,1.39376,CYP90
2246,Cyprus,CYP,1991,1.1738600000000001,CYP91
2247,Cyprus,CYP,1992,0.97036,CYP92
2248,Cyprus,CYP,1993,0.826772,CYP93
2249,Cyprus,CYP,1994,0.865883,CYP94
2250,Cyprus,CYP,1995,0.6907409999999999,CYP95
2251,Cyprus,CYP,1996,0.79366,CYP96
2252,Cyprus,CYP,1997,0.779561,CYP97
2253,Cyprus,CYP,1998,0.909948,CYP98
2254,Cyprus,CYP,1999,0.957398,CYP99
2255,Cyprus,CYP,2000,0.9362309999999999,CYP00
2256,Cyprus,CYP,2001,0.788097,CYP01
2257,Cyprus,CYP,2002,0.702318,CYP02
2258,Cyprus,CYP,2003,0.647005,CYP03
2259,Cyprus,CYP,2004,0.5969869999999999,CYP04
2260,Cyprus,CYP,2005,0.539022,CYP05
2261,Cyprus,CYP,2006,0.6090810000000001,CYP06
2262,Cyprus,CYP,2007,0.689638,CYP07
2263,Cyprus,CYP,2008,0.816394,CYP08
2264,Cyprus,CYP,2009,0.871959,CYP09
2265,Cyprus,CYP,2010,0.8911620000000001,CYP10
2266,Cyprus,CYP,2011,0.878542,CYP11
2267,Cyprus,CYP,2012,0.83496,CYP12
2268,Cyprus,CYP,2013,0.9490860000000001,CYP13
2269,Cyprus,CYP,2014,0.9512299999999999,CYP14
2270,Czech Republic,CZE,1992,1.17526,CZE92
2271,Czech Republic,CZE,1993,1.2781200000000001,CZE93
2272,Czech Republic,CZE,1994,1.17129,CZE94
2273,Czech Republic,CZE,1995,1.09189,CZE95
2274,Czech Republic,CZE,1996,1.26302,CZE96
2275,Czech Republic,CZE,1997,1.2914,CZE97
2276,Czech Republic,CZE,1998,1.18422,CZE98
2277,Czech Republic,CZE,1999,1.1385299999999998,CZE99
2278,Czech Republic,CZE,2000,1.08608,CZE00
2279,Czech Republic,CZE,2001,1.01015,CZE01
2280,Czech Republic,CZE,2002,1.04752,CZE02
2281,Czech Republic,CZE,2003,0.9279149999999999,CZE03
2282,Czech Republic,CZE,2004,0.75098,CZE04
2283,Czech Republic,CZE,2005,0.813858,CZE05
2284,Czech Republic,CZE,2006,1.01962,CZE06
2285,Czech Republic,CZE,2007,1.2,CZE07
2286,Czech Republic,CZE,2008,1.4314799999999999,CZE08
